Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
receiver,-0.546911896115496,0.4626151465824644,-0.2468776360472494,0.03912961043542149,-1.0342844754989584,0.5808273764469816,-0.341018584866722,0.4106295736952621
recipient,-0.6619835466139801,1.1027932083133245,-0.33893495474523344,1.4646639679905091,-0.5937976951667903,1.1673383356752558,-0.10032389268357171,0.7150987969632993
rectifier,-1.324926187292341,0.8159770512406638,-1.5781539122556563,0.6113621755026337,-1.4441652466920711,0.9150106007823666,-0.9703234884929675,0.5225870263384891
recusant,1.7587864051619841,0.7552741850283572,1.591773019803924,0.6616729234000933,0.83046378318996,-1.5126398768396434,0.7180649212161647,-2.1471816659694882
referral,-1.6742823033359855,-2.373218862136036,-2.202664001438235,-0.8059921913818574,-1.1787244890850657,-1.5282991322636699,-1.3043552494238264,-2.0207631650683213
reformer,1.1186526429906942,0.562942231582337,0.7610350901930869,-0.3733070137713492,1.0831457153139354,0.388073971126101,1.0568843409598676,1.0499384051416614
reformist,-0.20574349027100883,-0.1605240619380438,-0.32745832895801796,-0.9408342478932543,0.6274443806666214,-0.4202059074186745,-0.7896250946369566,0.21784948973487916
regent,0.6649999178193964,-1.2437478617235547,0.43033297066257226,-1.263109075791765,0.9849780311063433,-1.4219310628216317,1.0299983415426,-1.5668382838011445
registrant,-0.36681376579673614,1.1328936686472868,-0.07747192774916842,1.635079870369291,-0.7027442387428181,0.7543423410733381,-0.508521910703896,0.056684422036095555
regular,-2.0354260887988365,-0.4173217200725226,-1.929457757044961,-0.6078093122970735,-1.1620917018314327,-0.08463383205930299,-1.3262592373234567,-0.5749395312358635
relative,-2.1855784298257754,-0.416663237435734,-1.03129171290015,-0.0063170619404464,-1.0654445495586833,-0.3730496057906917,-1.8594111028938487,-0.009304765535479625
relict,-1.5615746780996982,-1.7281133445474868,-1.1453492807571952,-1.585492989550323,-1.6669782341510815,-1.739457892448703,-1.6677697557383864,-2.511852245644052
renegade,0.9866211508027408,-0.519298877243691,0.4169662289079257,-0.29263743006124854,0.8157971300525617,0.24808884269123546,0.8012596474124146,0.04584907483871743
repeater,-1.5909451002041453,-0.4580710705525587,-1.953058807249896,-0.05640490966671985,-1.5577949543846517,-0.3889299696873973,-1.3335113132574081,-0.14536791195826076
replacement,-1.4486513851324836,-0.6822182091582613,-1.541622196270107,-0.24568734076482301,-1.5024422335204637,-0.5845034998575429,-1.5283982317027165,-0.8668136192697249
reporter,0.24920982875016676,-0.12240250711154524,0.4340320999418055,-0.5778304744972856,0.5719473136826742,-0.6504588365742161,0.7397161532614376,0.2568323419963411
representative,-0.031747794488913406,-0.005830150252289659,0.2528907513746901,-1.0728431063274302,0.04345796458792148,-0.5089407798690316,0.33619070201848833,-0.021838198175316768
rescuer,0.018340230847113514,-1.807476701203121,0.2947912467870228,-1.069040873470227,0.1719305521807855,-1.0466614054290984,0.45326176346419017,-2.287855879558135
researcher,-0.16089089484404656,0.12437915167221572,0.20687056441421958,0.040583653774962244,0.08399583165738908,-0.8248946424033152,0.17194010525352718,-2.4701420018627265
resident,0.05472442910027269,1.0652576252454669,0.30753078524361854,1.5108845059300173,0.09460802370380123,1.048838878548867,0.5324162344903822,1.08221623705393
resister,-0.2409140871101872,1.242085680033037,-0.043039312653378486,1.2397690152352319,-0.10797132150127037,0.5394682573855034,-0.10926892064543643,0.8862933654206802
respondent,0.8037135727784754,1.6127037839075173,1.0655200462897834,1.4934954057737735,0.08526389889592066,0.039621756955591114,0.1849966134904361,0.4225982013250053
retainer,-0.72114861150891,-0.9225869774479308,-1.3962239075232437,-0.6879576967324033,-1.236475156113478,-0.7481325494239355,-0.8333007749349285,-0.7193389054535104
revenant,0.48209411702424304,-0.8753432476043873,-0.10267832442092871,-0.05943807523804402,0.48454019451844704,-0.5245611369757328,0.4042217656037284,0.0171899498245425
revolutionary,0.06938427460089877,-0.09147802523292353,0.10393505747079584,-0.34668907848948743,0.7128956820431649,0.9223192065963213,-0.25455608171823146,0.9602336612874502
revolutionist,0.8261837973461319,-0.4249424382530305,0.9205569633707431,-0.5477888428742606,0.9827794888960996,-0.10649962809492412,0.11605707273211584,0.04998394077623067
rider,0.04872367550534492,0.6847286649774615,0.44217154809697246,0.31940416552534245,-0.06208152764318933,0.29489941445028095,0.6260105834111118,0.5008850858375118
ringer,-0.11201996874322619,-1.415380812483331,-0.37470338617279,-0.9907560693558468,-0.4481754446277406,-1.3084984268015267,-0.31786837103587695,-1.8203795025994869
riser,-1.550293390082871,-0.8220346683634574,-1.7603261033198776,-0.7352920026426302,-1.9136761689578026,-0.47002736764858455,-1.537288741451733,-0.6228261793366383
rival,-0.7848967577622373,1.6444887194707702,-1.2949316051822795,1.7379863188530846,-0.7469534457406161,1.0930226861173389,-0.5376160291797604,0.614595714621619
rock,-1.5060425449074801,-1.5322839334649323,-1.664650891682556,-0.6764520960354796,-1.7757836523872212,-1.097880121092085,-1.9960841267164464,-0.4687696811445556
romanticist,0.2935375068607455,0.08275921004091687,0.4364517640782173,0.15890224347121973,0.5428376300932105,-0.44713310884162105,-0.14716210180167497,-0.8669405549672928
rounder,-0.7850051843625624,-1.7780804274772148,-0.578119397571452,-1.2205037863208537,-1.2195089548342142,-1.0130275528933261,-2.2456959696140237,-1.2095643819283366
ruler,1.1134356376745662,-0.02640313942839394,1.1539330038633198,-0.0659349489185051,0.719117669555811,1.3709026745938675,1.0474990290069792,0.6382118663027243
runner,0.3410454193091261,1.1056768826693066,0.5305116352100622,1.1809346955903284,-0.037799066411072585,0.7039466935529684,0.8726582294875929,0.8559126527276781
runt,0.20660220181087974,0.6491230085071358,0.7242394507055069,0.6068516177218062,0.20082495472536327,-0.07637564556566893,0.31021213431440503,-0.2838452598137791
sacrificer,1.1066187882778358,-0.9503053913058588,1.0403453528918345,-0.6219522372064817,1.157714893884338,-0.2576310762443986,0.872495418098344,-0.7305007441916118
saint,1.1981443832055954,0.20060864543354257,0.9420731508583928,0.0725355760967038,1.1639963944641,0.19600452842552968,1.08122647280442,-0.8179051449595531
salvager,-0.6417996433356074,-0.24897917724091945,-0.33210261229634064,-0.39289085023386083,-0.41134156821242673,0.34544591859092066,-0.18079150504736563,-0.004686581049782354
salvor,1.0460700489538326,-0.8882709988762797,0.7467385031226231,-1.265430927924624,1.0866681017477189,0.21291159798763204,0.9172690106089662,-0.1164364276007154
satellite,-1.8546159887748044,1.4098805614363505,-1.9346112073744761,0.8375087083798555,-1.6006021037630493,0.9197330553620293,-1.6774101286685705,1.3227442252768793
saver,-0.2354387644703976,1.530333431591013,0.03127323239028939,1.0669942393608627,-0.27029192416590925,1.9303635238764203,-1.0614147327046388,0.48275054575865217
scab,-1.0552732392335686,-1.7455172061059865,-1.1813892062360178,-0.33149482813044706,-1.2669513708510811,-1.1024584304679739,-1.1439284139845909,-0.6785997145704786
scalawag,0.5117464916468578,-1.5410140232108849,0.6554981425173793,-1.9050917953908586,0.49553746013351996,-0.8995225163093634,0.49953985663139233,-0.2866012714864132
schemer,0.3015463301600416,-0.1611856418034026,0.3459777168682308,-0.5824884913087487,0.1360198408337204,0.43356764108234114,0.31561885544451457,0.3608543761905727
scholar,1.1222632284783314,-0.8514249580857752,1.0905876630222893,-0.4796865154112938,0.9768859664938776,-0.683248127535458,0.9423503121142265,-0.10148682130407136
schoolfriend,0.03483402056414221,0.5574050029578388,-0.19959437344564995,-0.04519342898714343,0.5844198365968901,-0.9434573867580681,0.5929042380646172,-0.29931248690728085
schoolmate,0.09852164337721324,-0.34228369427943883,0.17334037226708482,-0.1719907771944586,0.4589648368523035,-1.2033261947846086,0.7810771927196949,-0.24609159134380904
scientist,0.9355408515748682,0.16896492759488752,0.817591104201896,-0.06898190016944505,0.995156095824701,-0.6837282964351166,1.1116561878983866,-0.34252680265539853
scorpion,0.2413437911634562,-1.1279895636583415,-0.4154346210128879,-0.7323219257678358,0.570990080825364,-0.5766661554641777,0.4706027623318423,-0.6524126919055094
scout,1.0504642596813367,-1.2457336178453577,0.7989022006128635,-0.6641829990855317,1.1666690803514923,-1.3052186084377344,0.9303482773852358,-1.3703028419703067
screamer,-0.4605403652508403,-0.702357554613737,-0.7552755945326509,0.15334984038219543,-0.8775911752016261,-1.1691426216961693,-0.9516597142800568,-0.9034587373062095
scrubber,-1.369711279260548,-0.8474452580411128,-1.783505803029355,-0.42647709422986546,-1.7899593480960454,-0.7462960523770094,-1.6122619331075483,-0.4801656288561602
searcher,-0.048857755402156894,0.11717844543709209,0.4849710951636222,-0.26983529069773743,-0.31858477527829304,-0.3796504414900872,-0.10443582092050334,0.2766426673379871
secessionist,-0.9193658856986877,0.2835891874512919,-1.0877706766306434,-0.2785358282549203,0.25142615644150246,0.7630520304160545,-0.9092480217718887,0.32729904613721555
secularist,-0.41837274313572814,0.1944875217815109,-0.34177090251404574,-1.0631601446489776,0.41493001420931996,-0.4325313934265549,-0.5685809952729368,-0.3444564958358761
seeker,0.6893378617690306,0.18349083672802524,0.28278039220229845,0.07453830203168069,0.3783301168012836,0.3258086580165956,0.6831443814296707,0.4421416446446248
seer,0.8548745367255621,-1.690789194956867,0.6118170292028668,-1.3119395783528582,1.0551460619761972,-0.7980435266712851,1.1120738905227368,-2.624713830005356
senior,1.1014762371439222,0.5585687269083024,1.0340604904039785,0.3961871186014315,0.6884993320720573,0.8556554880509725,0.37703170084098026,0.5893264078455754
separatist,-0.3071646207953256,-0.7837049321495329,-0.4074777864658178,-0.9789479830651339,0.6595214119657872,-0.13592532475535768,-0.4232244238444999,-0.7939698699598678
servant,0.6366710301019329,-0.7052388464865971,0.3248641471686264,-0.9490894282954143,0.9556736985096388,-0.5571822303273752,0.8091602795092576,-0.17201773794671754
shaker,-0.024041486834438824,-0.8207915005088166,0.06807249564354749,-1.194354822628279,-0.8720914166618087,-0.4315286355610844,-0.5799046362080733,-0.7260280028493008
shark,-0.11505331216447318,-0.8087972855959296,-0.5082726881409383,0.2643539350801978,-0.042756908024846066,-0.09671059448685008,0.03973919234871155,0.6314716848919426
shipowner,0.21397892525364404,0.7693465845017341,-0.20728585854765413,0.7649912333756035,0.29472363046147093,1.735040086957485,0.6931132619702688,1.4512209617348868
shooter,1.2978730076570257,-0.14191946852257176,1.5881455279934957,0.5242821339878558,0.869741887039053,0.41562353751984565,1.412040732684312,0.29746060336962477
sibling,-1.9680619765453005,1.5037120559771113,-1.4222522192278908,1.7122474334645075,-1.4349917457966348,1.0483945525489986,-1.4091217970163372,0.9419773841582046
signaller,1.3879310800480575,-0.33196925316258624,0.8658818866358834,-0.8589848708657877,1.3775870700668822,-1.0438533892899537,1.6883270524510348,-0.4287239167124192
signatory,-0.240136201734446,1.1333199862312993,-0.08865716402626489,1.1067529180009008,-0.01761924101787049,-1.0373135611091198,0.22594259798493072,-0.1221250849574152
signer,0.9896114423133258,0.9562482272307711,1.182900307686174,1.4850436514848693,0.7037668412008412,-1.3611871079158342,1.1235425534852441,0.136767731679667
sitter,-0.6873050462677359,-0.16320167928744644,-0.4544859108571609,0.04779778694369104,-0.5098627081858326,0.6385892158556377,-0.27274018626868857,0.10596023449620036
slave,0.21854844303385867,1.877966337575936,0.33202294078688865,2.45445165610141,0.42798728906129235,1.328206934412594,0.3367949910632037,1.7001786488628072
