Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
scrubber,-1.1580305020173278,-0.7850307878364444,-1.2720140036769463,-0.5899059748421601,-0.3978830476196676,-0.8658671048179521,-0.6399182468028498,-0.9458434749170298
searcher,0.7322430397418247,0.35788961336751696,0.7474365244273451,0.018787524063078154,0.2723455171652849,-0.31647920530210427,0.5017802794970526,0.3680145876116805
secessionist,-1.0090582221078381,0.2011179229452869,-0.9760123423977705,0.4240763732453283,-1.033390934489903,-0.27398937044279725,-0.7973611127240433,-0.31752837573222037
secular,-1.4698164438842203,-0.05478048036909147,-1.4351193822456385,-0.13419382928627913,-0.7799726424029727,0.03009314815839563,-0.5184214873656041,-0.13466649931309777
secularist,-0.4999668832958392,-0.30807040915723927,-0.5141107679244574,-0.3493481385679771,-1.7780586762795996,-0.5091719781232756,-0.8648257099559666,-0.2730100625389343
seeker,0.5788601539755996,0.5886684808828107,0.5404542582125154,1.0483819845287359,1.1257045528181922,0.5419096663941165,0.9481171018952123,1.2060603603908926
seer,0.2212637371253355,-1.4906638742873937,0.27508572290266964,-1.1286383259258614,-0.22228639609756626,-1.5074315594173244,0.09925521130545367,-1.3503516369916766
selector,1.0678653161393177,-2.810480190568098,0.9131798844403807,-2.724868354552997,1.1012484253779617,-2.6875416537651313,1.1789545139314286,-2.7893647910823014
sender,0.735422455072353,0.5813150871912667,0.38845632112127876,0.9313627947392715,0.0679513760089634,0.03134086151258064,0.6233544457433503,-0.14168787287832751
senior,0.1392336167794414,1.1936525244824003,-0.3377273017992,1.2147247903002527,-0.6519244927577506,0.9051866839193494,-0.48145269004112196,0.7928937290209755
separatist,-0.536538610059183,0.08664537268937665,-0.4526516846433263,-0.28596318082862693,-0.7076685205946645,-0.313729077989758,-0.44447838779370097,-0.1547141856034255
servant,-0.024588176966044935,0.7472252172065206,0.23768467644151783,1.1824897345191157,0.5849433658816583,0.6540655193988802,0.7337894565078966,1.5867130866499308
shaker,0.3283212687690833,-1.018926965860764,-0.08255130507730635,-1.3665179568357293,0.8843888721154516,-0.9059897873233811,0.39535948026914586,-0.5155265387112514
shark,-0.13843362864709932,0.28183715027624107,-0.5334826372902656,0.1530308992330116,0.5149015212608494,0.5348922726168426,0.5501606400558273,1.0985355047640812
shipowner,0.6248401469065114,0.8714833422190008,0.6873407504560703,0.5190966241264943,0.24730025110255865,1.0083989314074293,0.10551650622815859,0.8690839635623178
shooter,0.9027508727428653,0.8884467522225433,0.901268590915227,0.9266298049531605,1.5998715356349473,0.5779215744741312,1.3437029112418881,-0.01885786615150871
shrimp,-3.1141460769744866,0.11105324107579942,-2.6084867830638054,-0.24321440229525587,-2.8270210298440626,0.44019419122326586,-2.9076770343638807,1.1397185562440764
sibling,-3.9970171674454495,2.7211414106474106,-3.546427418159484,2.277827005305639,-3.0549241730037053,2.273197470941028,-3.288738192652333,1.901782349565624
sidekick,-0.21626601446554247,1.2319575069382602,0.021336746012086738,0.9307133981580193,0.8282770177312868,1.3142941948047335,0.0752913236381456,1.2229647555204115
signaller,0.5711248183036102,-0.5824070692551067,0.6707090034262274,-0.4524047912789838,0.3351949752109832,-0.5496667405424799,0.5248533648374305,-0.23580804564681584
signatory,-0.050135239822487986,1.4629393053593298,-0.3725783027286834,1.647943601013727,-0.7144323920556013,0.47669924883936865,-0.8258431942648772,0.679046842423725
signer,0.550045382680919,1.2487699953702784,0.7106740041730409,1.3846059154156927,-0.5682489891669877,0.5622555809598123,0.03338671944367644,0.5373112989476868
sissy,-0.5148694961556547,0.9573421318520318,-0.3476396520593164,0.5348400943921028,-0.48484858741284453,1.1159556020956676,-0.515796331356777,-0.10260126979412346
sitter,0.7118886772133025,1.2535761806581813,0.6568581987562331,1.493049798790803,0.9776747307496572,0.6361275089423892,0.6741008511829645,0.8886984590858146
skeptic,0.8413228724405856,-1.3121787482650042,0.8929758903556698,-1.147504429686084,-1.1922773017400772,-2.492690219504514,0.22334433182059205,-1.6755695158873327
slave,-1.0425002189123787,1.0774066278001806,-1.136273190157793,1.1913346744846707,-0.3400081307694316,1.2407927780411891,-0.5901633243797947,1.46633523028783
sleeper,-1.2123858435360482,0.6149493982138332,-1.8816981057641091,0.9031795827624927,-0.6237894606511192,0.4330459883566446,-0.9047682945193842,0.230293788117922
slider,-0.9334725749302281,0.46100420593340896,-0.8347178252421049,-0.1524435618981903,-0.8995128995265455,1.0571519380795074,-1.5083293261242452,1.1728232568887074
slinger,0.6856394395055355,0.33260059820873694,0.784424183823663,0.5184608728582141,-0.551301446688576,0.36976200782034857,-0.46823268280791136,1.175380134069309
smith,0.8116441861191238,-0.6216788748948929,0.907259522811432,-0.5924637792605539,0.5332421589841153,0.05461632133495995,0.8774784497479587,-0.5344590425470337
snake,-0.761979461529893,-0.4689615030175728,-0.9978937741390258,0.044183717645570275,0.5612454540285499,-0.07169137918778432,0.2896158632697413,0.6257981839759628
snatcher,1.2412797132660789,0.06019729710379459,1.3053484474420372,-0.030541946942239172,1.3362056152490644,0.6810773977327867,0.847541758244184,0.21418898777236878
snowboarder,0.5907983513466519,1.1243815458310968,0.9919647726927375,1.2964768107274225,0.8940582095824152,1.3363304138504972,0.8543152252934378,0.7317736310055148
sorcerer,0.9802982788513814,-1.174382755466606,1.1198518735452372,-1.2232493160273052,1.0690715290303108,-0.5216445594275212,1.2551919784197412,-1.0637070544685434
source,-0.7261090997121736,-1.064902023644729,-0.831404387369556,-0.5161124366531217,-0.10609994344083898,-1.731909401417181,-0.4895038095452081,-1.2658078844932907
southpaw,0.8386339453701978,0.952438045665553,1.498965977569441,-0.25436863093113793,0.405909611454232,1.3352904485282138,0.2012063276702269,-0.025930119777071874
sovereign,0.9579711600774217,0.5475848703152559,0.4239690315012747,0.786816436461577,0.6382238501357476,0.9931743125984824,0.4631893754873909,1.6441752545566892
spade,-0.34554975464960913,-2.1318980149169398,-0.7013262384353607,-2.245212211474191,0.6563821040107904,-1.5597293415738385,-0.044872189222306125,-2.1002843391967434
spearhead,-0.5670558165131322,0.1842595263696193,-0.765270128964606,-0.4445866579989134,0.10389098204507896,0.39837307536072974,-0.9114688616130769,-0.029988968181468248
specialist,0.7776800411045145,-1.4889798848821938,0.6828423547176161,-1.7415473619905875,0.6930275710096999,-0.597491931821944,0.9662829308227789,-0.009354928543435434
specifier,-1.3498465790402558,-0.591471857971715,-1.3897899499800292,-0.5402472716446128,-1.6757745927583103,-0.3697039854064695,-1.393038288612743,-1.0972189698643795
spectator,-0.12198204771720973,0.19853762221419774,-0.7461355362883424,0.5603519018048876,-0.708426923944625,-0.836256627994828,0.07649811757020944,-0.6472726447113346
speculator,0.7926037516730429,-0.4260844187263428,1.304386278291496,-0.41455540078568553,0.6806324276652297,-0.8838330571878836,0.9057886981057433,0.5084399207889945
sphinx,-0.5553484623456763,0.5133200255572574,-0.6490628345123631,0.47309848478321503,0.5624580982157665,0.9469105037052884,-0.14314217032338863,1.2477534844091698
splitter,-0.7510214307734262,-0.6919029766834086,-0.8653724942329608,-0.2798814754638673,0.04982006724907312,-0.09149173700646732,0.07211539117915615,-1.1795573396894503
