Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
agonist,-1.4347584249765921,-0.010879585125507935,-1.7722035781939538,1.4093383585485602,-0.7779675875175556,0.8830592347795201,-1.897439446104074,-1.3963614424797792,-1.351552353247222,-0.14780954734702942,-1.5912272806671675,0.8266950352800229
albino,-1.9289342461988261,0.7740964405358083,-1.8881532869424622,-0.33849318661182287,-1.0398726702329248,1.6014109734759148,-1.043304510983399,-0.2131695547497035,-0.8942722355442084,1.757709076652465,-1.3058073325018857,1.0332853796826842
alien,0.020969282191588872,0.8300686049087556,0.14845981197603764,-0.15400080485146597,0.012248640714300247,0.3981878163389154,1.1230017425074614,1.1243587307116505,1.6766334063887618,0.5531610274315577,1.4983606555617934,0.4378817853149243
allocator,-1.0290411474315964,-0.18056055622045328,-1.1996388575730155,1.7297519366687315,-0.3411456805226627,0.4407541944312138,-2.514575121476949,-2.0069207484547067,0.41217194153620873,1.9242513008242108,0.24654910451808573,2.454354158661967
amputee,0.3031108719862591,-0.6631553853813132,-0.08995857317219108,0.7784087466897003,0.08050143552073827,-0.3264814988175901,0.7288177994048739,0.26025388356063217,0.228968776318065,0.28674517322268633,0.10762085147417826,0.4843943973974041
analyst,0.29524450650752937,0.39405120876938204,0.7726458516470402,1.737671902434489,-0.06090806530969591,0.3607157124823501,0.6808218223974078,0.606237438893649,0.7664337755749973,-0.954574111059946,1.4681110666158927,-0.656107940988005
anarchist,-1.7525582293264252,0.21259977798597332,0.47877872194768617,-1.145852241767646,-1.5985582953375514,-0.828341898273594,-0.45950230984186197,-0.02079357632492737,0.3222443784237695,0.8785545876087915,-0.27392071466514406,-0.9999076506176627
anatomist,0.09649539325248208,0.7807808244599077,-0.714347292389621,0.06335009606711894,-0.3071296497924352,0.32241451574788993,0.3755665127411901,-0.05935440564585628,-0.8631441252218965,-0.9783148152100063,0.026453818722237697,-1.5319757745078617
ancestor,-0.5639114037108468,-1.9994686435444127,0.8787719182329281,-0.07664662423363272,-0.326384685501878,-1.392585216425629,-0.36873803347376216,-0.3817785377488205,0.6604370192070479,-0.11542144407676183,1.773644472563745,-1.0828397660688176
angel,0.6079364736801072,1.212563680321016,1.163348333362347,-0.04400183881059995,0.2646836900350368,1.0644112064747868,0.7412121456052707,0.5624066669178842,0.8446847550033802,0.7480647532643039,1.0044265698245254,-0.2340960811954328
animal,0.3825285262690054,-0.2344214554413059,0.2521851372070616,-1.6706505259986555,1.329551119046903,0.7599763428049586,0.7231064319206558,0.26671045760185985,0.7811168893332306,0.15119184623220586,1.4227924950496953,-0.09954767968080334
animator,0.26683824539240497,-0.41345314327608573,0.3181074481879299,-0.7083200822572655,0.9536088613886253,-0.4160332880046287,0.6253719908997423,0.007283658073454269,1.1636278894985774,-0.901800773654182,0.9421072918589651,-1.2599324507968266
antagonist,-0.25412042674956287,-0.07713925738736763,-1.1998489337039016,-0.4326788430598931,0.7120665491239826,0.4171470586002568,0.12009461514686903,0.366660449285967,-0.845988912578027,-1.016545578575304,-0.025126703830886797,-0.4809800774635877
